ins_name,ins_path,solver,simdays,noLinacs,arrivalrate,noSlotsPerDay,planningHorizon,lNoPatients,lNoNewPatients,lNoSections,runtime,mipgap,feasibility,objval,avg_occupancy,std_occupancy,avgwait,avglate,avgwaitP1,avglateP1,avgwaitP2,avglateP2,avgwaitP3,avglateP3,avgwaitP4,avglateP4
0,,daily,30,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",5.191137790679932,1.0,True,20781.514072408943,-1.0,-1.0,35.32620320855615,23.331550802139038,19.0,19.0,20.884615384615383,18.41025641025641,44.868852459016395,31.540983606557376,47.869565217391305,20.97826086956522
0,,daily_greedy,150,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",0.8377525806427002,1.0,True,2875.539219986476,97.1111111111111,2.514847883380465,36.588235294117645,24.59893048128342,23.0,23.0,26.0,23.474358974358974,43.09836065573771,29.83606557377049,46.5,19.630434782608695
0,,greedy,30,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",0.848289966583252,1.0,True,20750.388910210724,-1.0,-1.0,34.224598930481285,22.149732620320854,19.5,19.5,17.346153846153847,14.897435897435898,45.50819672131148,32.0,48.52173913043478,21.5
0,,prediction,30,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",1.114483118057251,30.0,True,20431.111071513416,-1.0,-1.0,26.850267379679146,14.807486631016042,5.0,5.0,4.012820512820513,2.0384615384615383,44.885245901639344,30.885245901639344,42.608695652173914,15.565217391304348
0,,static,30,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",794.7754194736481,0.014369391917578201,True,20367.398386241934,-1.0,-1.0,24.02673796791444,12.149732620320856,2.5,2.5,1.9871794871794872,0.19230769230769232,42.75409836065574,28.75409836065574,37.5,10.826086956521738
0,,weekly,30,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",5.214332342147827,1.0,True,20794.65897253139,-1.0,-1.0,34.919786096256686,22.74331550802139,20.5,20.5,20.858974358974358,18.371794871794872,43.377049180327866,29.950819672131146,48.17391304347826,20.695652173913043
2,,static,30,4,6.0,120,80,"[325, 2, 77, 156, 90]","[179, 2, 72, 64, 41]","[2478, 11, 218, 1449, 800]",11807.494618654251,0.014587056219637294,True,20322.07981876694,-1.0,-1.0,19.843575418994412,8.044692737430168,1.0,1.0,2.0555555555555554,0.08333333333333333,31.4375,17.515625,33.90243902439025,7.585365853658536
3,,static,30,4,6.0,120,80,"[311, 2, 71, 154, 84]","[162, 2, 66, 60, 34]","[2240, 11, 198, 1353, 678]",5316.270594835281,0.014999961402317125,True,20313.346613190733,-1.0,-1.0,18.796296296296298,7.45679012345679,1.0,1.0,1.5757575757575757,0.06060606060606061,29.983333333333334,16.133333333333333,33.529411764705884,6.882352941176471
5,,daily,30,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",5.276494026184082,1.0,True,20727.230205724947,-1.0,-1.0,31.873626373626372,19.87912087912088,19.5,19.5,16.835616438356166,14.41095890410959,42.483870967741936,28.79032258064516,42.2,16.488888888888887
5,,daily_greedy,150,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",0.7778596878051758,1.0,True,2772.1551725831,96.82638888888889,3.366021722694955,32.489010989010985,20.335164835164836,21.5,21.5,19.19178082191781,16.89041095890411,41.70967741935484,28.048387096774192,41.84444444444444,15.244444444444444
5,,greedy,30,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",0.7985575199127197,1.0,True,20665.942544311878,-1.0,-1.0,31.785714285714285,19.65934065934066,15.5,15.5,14.876712328767123,12.58904109589041,44.03225806451613,30.20967741935484,43.06666666666667,16.77777777777778
5,,prediction,30,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",0.9999721050262451,30.0,True,20464.11578042913,-1.0,-1.0,26.02747252747253,13.807692307692308,8.5,8.5,4.438356164383562,2.493150684931507,40.58064516129032,26.580645161290324,41.77777777777778,14.8
5,,static,30,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",3958.166469335556,0.014181985837955607,True,20331.313237099228,-1.0,-1.0,21.46153846153846,9.521978021978022,1.0,1.0,1.8630136986301369,0.1780821917808219,33.87096774193548,20.14516129032258,37.06666666666667,10.422222222222222
5,,weekly,30,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",5.680096864700317,1.0,True,20718.174895664557,-1.0,-1.0,31.642857142857142,19.494505494505493,18.0,18.0,17.82191780821918,15.465753424657533,39.403225806451616,26.06451612903226,43.977777777777774,17.044444444444444
6,,static,30,4,6.0,120,80,"[372, 2, 85, 181, 104]","[188, 2, 78, 62, 46]","[2515, 11, 242, 1417, 845]",132.0355303287506,0.014567193598475034,True,20372.018088970406,-1.0,-1.0,26.909574468085108,14.702127659574469,1.0,1.0,2.371794871794872,0.5,47.693548387096776,33.693548387096776,41.630434782608695,13.782608695652174
8,,static,30,4,6.0,120,80,"[309, 2, 74, 154, 79]","[156, 2, 67, 58, 29]","[2051, 11, 204, 1285, 551]",636.4676299095154,0.014795606536194442,True,20324.894750386004,-1.0,-1.0,18.044871794871796,7.519230769230769,2.0,2.0,1.6567164179104477,0.0,30.362068965517242,16.724137931034484,32.37931034482759,6.862068965517241
9,,static,30,4,6.0,120,80,"[335, 2, 78, 163, 92]","[190, 2, 73, 70, 45]","[2686, 11, 219, 1563, 893]",21606.919389247894,0.0157525456693431,True,20320.57840834964,-1.0,-1.0,21.147368421052633,8.894736842105264,0.5,0.5,1.9589041095890412,0.136986301369863,32.142857142857146,18.34285714285714,36.08888888888889,8.777777777777779
10,,daily,30,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",5.243840456008911,1.0,True,20646.14949989794,-1.0,-1.0,28.395604395604394,16.445054945054945,15.0,15.0,15.971830985915492,13.32394366197183,35.98550724637681,22.52173913043478,38.025,11.575
