ins_name,ins_path,solver,simdays,noLinacs,arrivalrate,noSlotsPerDay,planningHorizon,lNoPatients,lNoNewPatients,lNoSections,runtime,mipgap,feasibility,objval,avg_occupancy,std_occupancy,avgwait,avglate,avgwaitP1,avglateP1,avgwaitP2,avglateP2,avgwaitP3,avglateP3,avgwaitP4,avglateP4
10,,daily,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",5.634065389633179,1.0,True,2799.6174117166765,46.487500000000004,44.98774286516108,30.192307692307693,18.285714285714285,23.0,23.0,22.380281690140844,19.746478873239436,34.594202898550726,21.17391304347826,36.825,10.475
10,,daily_greedy,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",0.7227182388305664,1.0,True,2755.15220963462,46.4875,44.8629022045271,29.708791208791208,17.917582417582416,20.0,20.0,21.35211267605634,18.690140845070424,34.6231884057971,21.492753623188406,36.55,10.275
10,,greedy,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",0.6969897747039795,1.0,True,2723.6741426821804,46.487500000000004,44.69892873799185,30.115384615384617,18.24175824175824,16.5,16.5,21.87323943661972,19.197183098591548,35.10144927536232,21.768115942028984,36.825,10.55
10,,online_prediction,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",2.688462495803833,1.0,True,2434.7243468054703,46.4875,43.562369015159895,24.02747252747253,11.785714285714286,7.0,7.0,4.71830985915493,2.23943661971831,35.65217391304348,21.72463768115942,39.1,11.825
10,,weekly,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",6.202900648117065,1.0,True,2824.4117728107776,46.4875,45.10543223782597,29.802197802197803,17.785714285714285,25.0,25.0,22.971830985915492,20.338028169014084,32.73913043478261,19.391304347826086,37.1,10.125
15,,daily,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",4.745470285415649,1.0,True,2681.785415794128,43.83055555555556,45.14364795425026,26.686274509803923,15.549019607843137,17.0,17.0,18.6,16.046153846153846,32.54385964912281,19.333333333333332,33.96551724137931,6.896551724137931
15,,daily_greedy,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",0.5830721855163574,1.0,True,2703.0416259481594,43.830555555555556,44.792789305483446,27.202614379084967,16.0,18.5,18.5,18.8,16.153846153846153,33.333333333333336,20.157894736842106,34.58620689655172,7.310344827586207
15,,greedy,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",0.5593342781066895,1.0,True,2631.041653869421,43.830555555555556,44.86141073171358,26.575163398692812,15.339869281045752,13.5,13.5,17.184615384615384,14.63076923076923,33.56140350877193,20.19298245614035,34.793103448275865,7.517241379310345
15,,online_prediction,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",2.0921404361724854,1.0,True,2400.3395178928754,43.83055555555556,43.57618771533909,21.03921568627451,9.993464052287582,5.5,5.5,3.9846153846153847,2.2153846153846155,33.56140350877193,19.56140350877193,35.724137931034484,8.931034482758621
15,,weekly,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",4.313821077346802,1.0,True,2679.3854623295642,43.830555555555556,44.913070528755746,26.54248366013072,15.522875816993464,17.0,17.0,18.338461538461537,15.8,32.49122807017544,19.157894736842106,33.89655172413793,7.655172413793103
20,,daily,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",6.0360267162323,1.0,True,2878.8258739305047,49.79166666666666,45.387426877038514,34.0735294117647,22.08823529411765,25.5,25.5,25.325301204819276,22.795180722891565,39.55072463768116,26.08695652173913,41.38,15.26
20,,daily_greedy,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",0.8747234344482422,1.0,True,2813.239416797626,49.791666666666664,45.09704684632087,32.98529411764706,20.794117647058822,23.0,23.0,21.626506024096386,19.096385542168676,39.68115942028985,26.3768115942029,43.0,15.82
20,,greedy,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",0.8401820659637451,1.0,True,2762.3847843548106,49.791666666666664,45.137489294541126,33.21568627450981,21.019607843137255,17.5,17.5,22.57831325301205,20.03614457831325,39.68115942028985,26.304347826086957,42.58,15.5
20,,online_prediction,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",2.8353545665740967,1.0,True,2451.073686048542,49.79166666666666,43.220994876889954,26.102941176470587,13.848039215686274,7.0,7.0,4.614457831325301,2.3493975903614457,40.26086956521739,26.318840579710145,43.0,16.0
20,,weekly,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",6.154912233352661,1.0,True,2833.560398114196,49.791666666666664,45.24290792591246,34.17156862745098,21.833333333333332,21.0,21.0,25.759036144578314,23.204819277108435,37.971014492753625,24.594202898550726,43.42,15.78
25,,daily,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",5.477621078491211,1.0,True,2740.2907335907335,43.916666666666664,44.88801652755196,24.639344262295083,13.256830601092895,24.0,24.0,18.33783783783784,15.891891891891891,28.785714285714285,15.342857142857143,29.43243243243243,3.4594594594594597
25,,daily_greedy,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",0.6468901634216309,1.0,True,2627.9891891891893,43.916666666666664,44.73577908738771,23.639344262295083,12.3224043715847,16.5,16.5,15.54054054054054,13.067567567567568,29.557142857142857,16.242857142857144,29.027027027027028,3.189189189189189
25,,greedy,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",0.6333086490631104,1.0,True,2633.4393822393827,43.916666666666664,44.74580339312612,23.85792349726776,12.540983606557377,16.5,16.5,16.0,13.608108108108109,29.542857142857144,16.085714285714285,29.216216216216218,3.4864864864864864
25,,online_prediction,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",2.1996400356292725,1.0,True,2368.6366795366794,43.91666666666666,43.75493358425953,19.398907103825138,7.819672131147541,3.0,3.0,5.297297297297297,3.108108108108108,28.214285714285715,14.314285714285715,31.81081081081081,5.216216216216216
25,,weekly,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",5.772668838500977,1.0,True,2670.179922779923,43.916666666666664,44.79624653588405,24.530054644808743,12.907103825136613,17.5,17.5,18.405405405405407,15.972972972972974,27.271428571428572,14.057142857142857,31.972972972972972,4.351351351351352
30,,daily,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",5.505161762237549,1.0,True,2754.850811685833,47.63194444444444,45.046165983691075,30.14207650273224,18.404371584699454,19.0,19.0,22.15068493150685,19.73972602739726,34.608695652173914,21.07246376811594,37.76923076923077,11.153846153846153
30,,daily_greedy,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",0.8138818740844727,1.0,True,2807.159565370107,47.63194444444445,44.80432260909517,31.098360655737704,19.398907103825138,22.5,22.5,23.08219178082192,20.589041095890412,35.608695652173914,22.434782608695652,38.56410256410256,11.64102564102564
30,,greedy,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",0.7483775615692139,1.0,True,2765.6846413463445,47.63194444444445,44.81424764572613,29.693989071038253,17.994535519125684,22.0,22.0,19.931506849315067,17.54794520547945,35.65217391304348,22.246376811594203,37.82051282051282,11.102564102564102
30,,online_prediction,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",2.458402633666992,1.0,True,2432.369702661841,47.63194444444444,43.59227134201856,23.366120218579233,11.765027322404372,7.5,7.5,3.958904109589041,2.2739726027397262,35.768115942028984,21.956521739130434,38.56410256410256,11.717948717948717
30,,weekly,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",6.038280487060547,1.0,True,2825.170751821139,47.63194444444445,44.96843296523424,30.18032786885246,18.51366120218579,25.0,25.0,22.684931506849313,20.301369863013697,34.30434782608695,20.869565217391305,37.17948717948718,10.666666666666666
35,,daily,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",5.165667772293091,1.0,True,2755.3510853089374,46.829166666666666,45.301643782517964,31.257309941520468,19.34502923976608,18.0,18.0,22.63768115942029,19.942028985507246,36.898305084745765,23.694915254237287,38.292682926829265,12.146341463414634
35,,daily_greedy,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",0.7009389400482178,1.0,True,2753.02803889498,46.82916666666666,44.94082960415015,30.625730994152047,18.649122807017545,21.0,21.0,18.956521739130434,16.391304347826086,38.42372881355932,25.135593220338983,39.51219512195122,13.0
35,,greedy,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",0.6765875816345215,1.0,True,2702.5801205432836,46.829166666666666,44.95244317043003,30.502923976608187,18.497076023391813,16.5,16.5,18.884057971014492,16.36231884057971,38.03389830508475,24.74576271186441,39.90243902439025,13.195121951219512
35,,online_prediction,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",2.4065568447113037,1.0,True,2384.123751580183,46.829166666666666,43.588152152871224,24.13450292397661,12.12280701754386,3.5,3.5,2.8405797101449277,1.0579710144927537,39.067796610169495,25.06779661016949,39.48780487804878,12.536585365853659
35,,weekly,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",5.1798436641693115,1.0,True,2774.600355878282,46.829166666666666,45.13187896423761,30.637426900584796,18.52046783625731,21.0,21.0,21.463768115942027,18.92753623188406,35.101694915254235,21.76271186440678,40.1219512195122,13.048780487804878
40,,daily,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",5.669301986694336,1.0,True,2865.339675828048,48.24444444444445,45.39463243954056,32.39247311827957,20.333333333333332,26.5,26.5,23.866666666666667,21.333333333333332,37.46969696969697,24.09090909090909,39.74418604651163,12.534883720930232
40,,daily_greedy,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",0.7674665451049805,1.0,True,2808.0182381959125,48.24444444444445,44.99780953173522,31.650537634408604,19.56451612903226,23.5,23.5,21.466666666666665,18.85333333333333,37.45454545454545,24.28787878787879,40.883720930232556,13.372093023255815
40,,greedy,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",0.7481212615966797,1.0,True,2855.1764482029594,48.244444444444454,45.08809757807349,32.295698924731184,20.091397849462364,26.5,26.5,22.706666666666667,20.12,37.515151515151516,24.09090909090909,41.27906976744186,13.604651162790697
40,,online_prediction,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",2.7068135738372803,1.0,True,2457.819633544749,48.24444444444444,43.56676141988619,25.14516129032258,13.048387096774194,8.5,8.5,4.293333333333333,2.3066666666666666,38.621212121212125,24.62121212121212,41.604651162790695,14.232558139534884
40,,weekly,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",5.77437162399292,1.0,True,2727.988710359408,48.24444444444445,44.963303882028676,30.747311827956988,18.661290322580644,18.0,18.0,19.786666666666665,17.386666666666667,37.21212121212121,23.5,40.53488372093023,13.488372093023257
45,,daily,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",5.5359039306640625,1.0,True,2700.53988957902,47.13472222222222,45.084699973295805,29.988505747126435,17.873563218390803,15.0,15.0,21.144927536231883,18.565217391304348,35.07936507936508,21.746031746031747,37.975,10.725
45,,daily_greedy,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",0.7368652820587158,1.0,True,2730.0895617667356,47.13472222222222,44.85347116317534,30.24137931034483,18.2183908045977,17.5,17.5,21.217391304347824,18.6231884057971,35.714285714285715,22.603174603174605,37.825,10.65
45,,greedy,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",0.7260949611663818,1.0,True,2737.6709972394756,47.13472222222222,44.77900296866026,30.06896551724138,17.89080459770115,19.0,19.0,20.28985507246377,17.71014492753623,35.492063492063494,22.095238095238095,38.95,11.525
45,,online_prediction,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",2.440220832824707,1.0,True,2416.8952380952387,47.13472222222222,43.298977678213085,23.804597701149426,11.741379310344827,6.5,6.5,3.260869565217391,1.391304347826087,37.04761904761905,23.047619047619047,39.25,12.05
45,,weekly,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",5.446399211883545,1.0,True,2785.88345410628,47.13472222222222,45.000012452844636,29.32758620689655,17.2816091954023,24.5,24.5,19.434782608695652,16.855072463768117,35.01587301587302,21.53968253968254,37.675,10.95
50,,daily,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",5.038831949234009,1.0,True,2863.774491180461,47.27083333333333,45.259045737452475,31.88957055214724,19.895705521472394,27.0,27.0,23.26865671641791,20.597014925373134,36.81818181818182,23.672727272727272,40.0,13.0
50,,daily_greedy,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",0.6875827312469482,1.0,True,2778.1525484465783,47.270833333333336,44.975030044973806,31.153374233128833,19.098159509202453,21.5,21.5,20.761194029850746,18.104477611940297,37.163636363636364,24.054545454545455,41.02564102564103,13.692307692307692
50,,greedy,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",0.6740677356719971,1.0,True,2773.303165988241,47.270833333333336,44.96151099623783,30.993865030674847,18.920245398773005,21.5,21.5,20.313432835820894,17.65671641791045,37.25454545454546,24.09090909090909,41.0,13.666666666666666
50,,online_prediction,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",2.1476597785949707,1.0,True,2379.7485613888603,47.27083333333333,43.23682997671297,24.067484662576685,12.404907975460123,3.5,3.5,2.0597014925373136,0.5671641791044776,40.49090909090909,26.490909090909092,39.76923076923077,13.333333333333334
50,,weekly,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",4.719240188598633,1.0,True,2717.3037748321335,47.27083333333334,45.1768499564848,29.938650306748468,17.791411042944784,18.0,18.0,19.01492537313433,16.44776119402985,35.92727272727273,22.6,40.87179487179487,13.307692307692308
55,,daily,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",5.054275751113892,1.0,True,2748.144014958467,48.34027777777777,45.25314226266572,30.4,18.47878787878788,20.5,20.5,19.134328358208954,16.776119402985074,38.2,24.763636363636362,38.829268292682926,12.731707317073171
55,,daily_greedy,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",0.6964826583862305,1.0,True,2774.3887215805676,48.340277777777764,44.902578551470604,31.696969696969695,19.763636363636362,21.0,21.0,20.507462686567163,18.074626865671643,38.43636363636364,25.29090909090909,41.46341463414634,15.048780487804878
55,,greedy,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",0.6923675537109375,1.0,True,2764.2040275341697,48.34027777777777,44.93207590163454,31.581818181818182,19.56969696969697,20.5,20.5,20.08955223880597,17.73134328358209,38.90909090909091,25.436363636363637,41.073170731707314,14.658536585365853
55,,online_prediction,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",2.228412628173828,1.0,True,2361.8478670946824,48.34027777777778,43.26941343807068,24.866666666666667,12.76969696969697,1.0,1.0,2.746268656716418,0.6268656716417911,40.81818181818182,26.818181818181817,40.78048780487805,14.341463414634147
55,,weekly,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",4.6218109130859375,1.0,True,2752.941456795843,48.34027777777778,45.14182522500682,31.09090909090909,19.042424242424243,19.0,19.0,21.08955223880597,18.62686567164179,36.74545454545454,23.527272727272727,40.4390243902439,13.707317073170731
60,,daily,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",5.522368669509888,1.0,True,2882.2669552669554,50.31944444444444,45.43304792918699,36.255434782608695,24.222826086956523,24.0,24.0,25.805194805194805,23.103896103896105,43.21666666666667,29.85,45.4,18.644444444444446
60,,daily_greedy,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",0.8278231620788574,1.0,True,2841.373232323232,50.31944444444445,45.07814502561765,36.44565217391305,24.35326086956522,20.5,20.5,25.2987012987013,22.558441558441558,43.43333333333333,30.25,46.91111111111111,19.733333333333334
60,,greedy,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",0.8085241317749023,1.0,True,2790.9669552669548,50.31944444444445,45.21655497863368,35.90760869565217,23.793478260869566,17.0,17.0,24.25974025974026,21.558441558441558,43.233333333333334,29.933333333333334,46.91111111111111,19.733333333333334
60,,online_prediction,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",2.973851442337036,1.0,True,2395.1034632034634,50.31944444444445,43.47417461004512,26.78804347826087,14.793478260869565,2.5,2.5,2.987012987012987,1.0,46.36666666666667,32.36666666666667,42.48888888888889,15.511111111111111
60,,weekly,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",7.310983657836914,1.0,True,2860.2437950937947,50.31944444444444,45.44126287762677,35.52173913043478,23.407608695652176,22.5,22.5,25.662337662337663,23.025974025974026,40.45,27.2,46.4,19.044444444444444
65,,daily,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",5.593441963195801,1.0,True,2881.5381164728988,50.31666666666667,45.4945669833223,36.58730158730159,24.502645502645503,23.0,23.0,26.78205128205128,24.21794871794872,41.80952380952381,28.603174603174605,46.65217391304348,19.434782608695652
65,,daily_greedy,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",0.8823413848876953,1.0,True,2884.98574613792,50.31666666666667,45.13064702534106,37.10582010582011,24.91005291005291,23.0,23.0,26.794871794871796,24.192307692307693,42.42857142857143,29.285714285714285,47.91304347826087,20.217391304347824
65,,greedy,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",0.8325169086456299,1.0,True,2810.682088442958,50.31666666666667,45.21206282619717,35.93121693121693,23.703703703703702,19.0,19.0,24.064102564102566,21.5,42.58730158730159,29.3015873015873,47.67391304347826,19.97826086956522
65,,online_prediction,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",2.716071844100952,1.0,True,2428.739077347773,50.31666666666666,44.02140498918932,26.693121693121693,14.497354497354497,5.0,5.0,4.038461538461538,1.7692307692307692,44.03174603174603,30.03174603174603,42.30434782608695,15.217391304347826
65,,weekly,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",5.320897817611694,1.0,True,2829.1265063438977,50.31666666666666,45.1092470195044,34.95238095238095,22.756613756613756,21.0,21.0,24.358974358974358,21.794871794871796,39.492063492063494,26.206349206349206,47.30434782608695,19.73913043478261
70,,daily,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",5.500725030899048,1.0,True,2828.9022880720177,48.4611111111111,45.285404010100486,33.14207650273224,21.327868852459016,22.0,22.0,24.473684210526315,22.013157894736842,37.596774193548384,24.532258064516128,42.55813953488372,15.465116279069768
70,,daily_greedy,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",0.7637765407562256,1.0,True,2815.9672681328225,48.461111111111116,44.94449242889898,33.45355191256831,21.55191256830601,21.0,21.0,24.026315789473685,21.526315789473685,38.82258064516129,25.56451612903226,42.95348837209303,15.837209302325581
70,,greedy,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",0.7444283962249756,1.0,True,2830.15847711928,48.46111111111111,44.954013196478186,33.80874316939891,21.918032786885245,21.5,21.5,24.789473684210527,22.355263157894736,38.82258064516129,25.516129032258064,43.093023255813954,15.976744186046512
70,,online_prediction,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",2.406184196472168,1.0,True,2405.811722667509,48.46111111111111,43.70996042588117,25.202185792349727,13.349726775956285,3.5,3.5,4.2631578947368425,2.210526315789474,40.75806451612903,26.758064516129032,40.7906976744186,14.162790697674419
70,,weekly,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",5.541726350784302,1.0,True,2787.75273423619,48.461111111111116,45.293805445429236,33.01092896174863,20.989071038251367,19.0,19.0,23.68421052631579,21.289473684210527,38.20967741935484,25.016129032258064,42.651162790697676,14.744186046511627
75,,daily,150,4,6.0,120,80,"[362, 2, 88, 171, 101]","[189, 2, 82, 59, 46]","[2334, 11, 243, 1245, 835]",5.4075353145599365,1.0,True,2922.0538400704568,51.112500000000004,45.17144443518617,36.883597883597886,25.15343915343915,25.0,25.0,28.548780487804876,25.902439024390244,41.932203389830505,28.796610169491526,45.78260869565217,19.152173913043477
