ins_name,ins_path,solver,simdays,noLinacs,arrivalrate,noSlotsPerDay,planningHorizon,lNoPatients,lNoNewPatients,lNoSections,runtime,mipgap,feasibility,objval,avg_occupancy,std_occupancy,avgwait,avglate,avgwaitP1,avglateP1,avgwaitP2,avglateP2,avgwaitP3,avglateP3,avgwaitP4,avglateP4
0,,daily,150,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",5.352206468582153,1.0,True,2943.0336732642504,51.266666666666666,45.40295103804336,38.19786096256684,26.197860962566846,24.5,24.5,30.884615384615383,28.41025641025641,41.68852459016394,28.327868852459016,46.56521739130435,19.695652173913043
0,,daily_greedy,150,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",0.8229429721832275,1.0,True,2904.2840981778972,51.266666666666666,45.29702334672857,36.94652406417112,24.97326203208556,24.0,24.0,27.858974358974358,25.32051282051282,41.967213114754095,28.81967213114754,46.26086956521739,19.32608695652174
0,,greedy,150,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",0.817080020904541,1.0,True,2900.6854085567556,51.26666666666666,45.394314836160305,36.88235294117647,24.850267379679146,24.0,24.0,27.487179487179485,25.0,42.0,28.704918032786885,46.58695652173913,19.52173913043478
0,,online_prediction,150,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",3.2455413341522217,1.0,True,2436.8990898623833,51.26666666666666,44.60852429541706,26.41711229946524,14.385026737967914,5.5,5.5,4.410256410256411,2.4743589743589745,43.63934426229508,29.639344262295083,41.80434782608695,14.73913043478261
0,,weekly,150,4,6.0,120,80,"[362, 2, 85, 174, 101]","[187, 2, 78, 61, 46]","[2432, 11, 242, 1344, 835]",5.214770793914795,1.0,True,2860.030082058592,51.266666666666666,45.487791656826055,36.37433155080214,24.32085561497326,20.5,20.5,27.615384615384617,25.141025641025642,40.73770491803279,27.540983606557376,46.130434782608695,18.82608695652174
5,,daily,150,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",5.305063962936401,1.0,True,2944.4304659498202,48.86527777777778,45.52016454293011,35.5,23.45054945054945,28.0,28.0,28.863013698630137,26.36986301369863,39.67741935483871,26.241935483870968,40.84444444444444,14.666666666666666
5,,daily_greedy,150,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",0.7704408168792725,1.0,True,2724.3635636077975,48.86527777777778,45.313220215647085,32.994505494505496,20.87912087912088,14.5,14.5,22.205479452054796,19.904109589041095,40.37096774193548,26.822580645161292,41.15555555555556,14.555555555555555
5,,greedy,150,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",0.7525415420532227,1.0,True,2724.8505965532477,48.865277777777784,45.225838499450674,33.043956043956044,20.906593406593405,14.5,14.5,22.232876712328768,19.931506849315067,40.45161290322581,26.838709677419356,41.2,14.6
5,,online_prediction,150,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",2.7927470207214355,1.0,True,2460.504487651593,48.86527777777778,44.71930548200866,25.214285714285715,12.945054945054945,8.5,8.5,4.698630136986301,2.671232876712329,39.12903225806452,25.129032258064516,40.06666666666667,13.022222222222222
5,,weekly,150,4,6.0,120,80,"[342, 2, 79, 164, 97]","[182, 2, 73, 62, 45]","[2453, 11, 219, 1369, 854]",5.401624441146851,1.0,True,2967.995860951539,48.86527777777778,45.391331724858794,34.53846153846154,22.285714285714285,31.5,31.5,27.80821917808219,25.383561643835616,36.61290322580645,23.483870967741936,42.733333333333334,15.2
10,,daily,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",5.4008424282073975,1.0,True,2803.238875280669,46.4875,45.421260152516595,31.054945054945055,19.12087912087912,20.0,20.0,26.028169014084508,23.35211267605634,33.6231884057971,20.231884057971016,36.1,9.65
10,,daily_greedy,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",0.7180342674255371,1.0,True,2859.911951418657,46.4875,45.159792360736276,31.005494505494507,19.208791208791208,25.5,25.5,25.619718309859156,22.91549295774648,33.78260869565217,20.666666666666668,36.05,9.8
10,,greedy,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",0.7033474445343018,1.0,True,2876.419034496836,46.4875,45.09239505099707,31.0989010989011,19.247252747252748,27.0,27.0,25.577464788732396,22.943661971830984,33.95652173913044,20.594202898550726,36.175,9.975
10,,online_prediction,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",2.3398056030273438,1.0,True,2422.3905848132267,46.487500000000004,44.70983500377534,23.36813186813187,11.159340659340659,5.5,5.5,5.76056338028169,3.2816901408450705,34.20289855072464,20.27536231884058,36.825,9.7
10,,weekly,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",5.5255115032196045,1.0,True,2822.4690804245765,46.4875,45.40353422519979,30.467032967032967,18.423076923076923,22.5,22.5,25.3943661971831,22.760563380281692,31.768115942028984,18.52173913043478,37.625,10.35
15,,daily,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",4.57516074180603,1.0,True,2738.3912373772628,43.83055555555556,45.25695533476417,27.947712418300654,16.856209150326798,18.5,18.5,22.46153846153846,19.892307692307693,31.75438596491228,18.49122807017544,33.41379310344828,6.724137931034483
15,,daily_greedy,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",0.577904462814331,1.0,True,2759.928144632137,43.83055555555556,45.03734167401233,28.96732026143791,17.88235294117647,18.5,18.5,24.246153846153845,21.6,32.12280701754386,19.140350877192983,34.06896551724138,7.0344827586206895
15,,greedy,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",0.5752203464508057,1.0,True,2731.0766810926525,43.830555555555556,45.050304872839675,27.836601307189543,16.65359477124183,19.0,19.0,21.076923076923077,18.50769230769231,32.85964912280702,19.526315789473685,33.724137931034484,6.689655172413793
15,,online_prediction,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",1.9634242057800293,1.0,True,2438.752840988412,43.830555555555556,44.45989392935926,20.568627450980394,9.490196078431373,9.0,9.0,4.446153846153846,2.6615384615384614,32.26315789473684,18.263157894736842,34.51724137931034,7.586206896551724
