ins_name,ins_path,solver,simdays,noLinacs,arrivalrate,noSlotsPerDay,planningHorizon,lNoPatients,lNoNewPatients,lNoSections,runtime,mipgap,feasibility,objval,avg_occupancy,std_occupancy,avgwait,avglate,avgwaitP1,avglateP1,avgwaitP2,avglateP2,avgwaitP3,avglateP3,avgwaitP4,avglateP4
10,,greedy,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",0.7040064334869385,1.0,True,2593.6265870585835,46.4875,43.70712866415289,28.71978021978022,16.708791208791208,11.0,11.0,14.690140845070422,12.056338028169014,37.391304347826086,23.92753623188406,39.55,12.8
10,,online_prediction,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",2.3193607330322266,1.0,True,2441.848800775668,46.4875,42.189840675807254,25.14835164835165,12.967032967032967,7.0,7.0,4.633802816901408,2.140845070422535,37.53623188405797,23.608695652173914,41.1,14.125
10,,weekly,150,4,6.0,120,80,"[329, 2, 79, 161, 87]","[182, 2, 71, 69, 40]","[2507, 11, 212, 1503, 781]",5.99242639541626,1.0,True,2648.779159012043,46.4875,44.35557758311215,28.192307692307693,16.15934065934066,14.0,14.0,17.619718309859156,14.971830985915492,33.46376811594203,20.246376811594203,38.575,11.325
15,,daily,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",4.731391906738281,1.0,True,2621.936688538322,43.830555555555556,44.13704973093033,26.34640522875817,15.209150326797385,14.5,14.5,14.861538461538462,12.307692307692308,35.03508771929825,21.75438596491228,35.827586206896555,8.89655172413793
15,,daily_greedy,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",0.5799665451049805,1.0,True,2633.3028572758153,43.830555555555556,44.09712677155024,26.30065359477124,15.183006535947712,15.5,15.5,14.953846153846154,12.323076923076924,34.89473684210526,21.70175438596491,35.58620689655172,8.758620689655173
15,,greedy,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",0.5621562004089355,1.0,True,2598.7205360882303,43.830555555555556,44.21892078338088,25.62091503267974,14.470588235294118,14.0,14.0,13.353846153846154,10.784615384615385,35.228070175438596,21.82456140350877,35.03448275862069,8.310344827586206
15,,online_prediction,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",1.8846356868743896,1.0,True,2389.058439201452,43.830555555555556,42.719671846285536,21.875816993464053,10.803921568627452,4.0,4.0,3.8153846153846156,2.046153846153846,34.89473684210526,20.894736842105264,38.0,11.068965517241379
15,,weekly,150,4,6.0,120,80,"[305, 2, 71, 153, 79]","[153, 2, 65, 57, 29]","[2046, 11, 202, 1282, 551]",4.5232250690460205,1.0,True,2620.566731816278,43.83055555555556,44.210832128214186,25.58823529411765,14.542483660130719,15.5,15.5,13.876923076923077,11.384615384615385,34.19298245614035,20.75438596491228,35.62068965517241,9.344827586206897
20,,daily,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",5.984154939651489,1.0,True,2709.977611314824,49.791666666666664,44.04340767083377,32.71568627450981,20.622549019607842,15.5,15.5,19.253012048192772,16.698795180722893,41.55072463768116,28.057971014492754,43.56,17.08
20,,daily_greedy,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",0.8486185073852539,1.0,True,2723.312477737035,49.79166666666667,44.0618252509408,32.60294117647059,20.254901960784313,18.0,18.0,17.734939759036145,15.204819277108435,41.971014492753625,28.507246376811594,44.94,17.34
20,,greedy,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",0.8369901180267334,1.0,True,2691.3643268727083,49.79166666666667,44.00134151995318,32.36274509803921,20.029411764705884,15.5,15.5,17.337349397590362,14.795180722891565,41.55072463768116,28.144927536231883,45.3,17.7
20,,online_prediction,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",2.681931734085083,1.0,True,2432.9342203597,49.791666666666664,42.26375652661203,27.029411764705884,14.818627450980392,5.0,5.0,4.313253012048193,2.0602409638554215,42.52173913043478,28.579710144927535,44.24,17.4
20,,weekly,150,4,6.0,120,80,"[354, 2, 88, 164, 100]","[204, 2, 83, 69, 50]","[2720, 11, 256, 1518, 935]",6.21341872215271,1.0,True,2701.3000663523662,49.791666666666664,44.289249437541166,32.455882352941174,20.11764705882353,15.0,15.0,19.06024096385542,16.53012048192771,39.710144927536234,26.217391304347824,45.38,17.86
25,,daily,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",5.434672832489014,1.0,True,2599.1204633204634,43.916666666666664,43.88816147428134,23.092896174863387,11.672131147540984,17.0,17.0,11.797297297297296,9.35135135135135,30.9,17.32857142857143,31.243243243243242,5.324324324324325
25,,daily_greedy,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",0.6509575843811035,1.0,True,2551.754826254826,43.916666666666664,43.864994374574835,23.098360655737704,11.78688524590164,12.5,12.5,12.08108108108108,9.68918918918919,31.314285714285713,17.9,30.16216216216216,4.378378378378378
25,,greedy,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",0.6487467288970947,1.0,True,2540.996138996139,43.916666666666664,43.63947679779382,22.950819672131146,11.546448087431694,12.5,12.5,10.85135135135135,8.5,31.457142857142856,17.97142857142857,31.62162162162162,5.4324324324324325
25,,online_prediction,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",2.263697862625122,1.0,True,2371.8061776061772,43.91666666666667,42.300088105152966,20.37704918032787,8.814207650273223,3.5,3.5,4.27027027027027,2.1216216216216215,30.914285714285715,17.0,33.567567567567565,7.0
25,,weekly,150,4,6.0,120,80,"[312, 2, 78, 153, 79]","[183, 2, 74, 70, 37]","[2451, 11, 222, 1516, 702]",6.239704608917236,1.0,True,2590.776833976834,43.91666666666666,44.07042711724378,22.7103825136612,11.03825136612022,16.0,16.0,12.256756756756756,9.783783783783784,28.37142857142857,15.0,33.270270270270274,5.783783783783784
30,,daily,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",5.589837074279785,1.0,True,2693.06925673096,47.63194444444445,44.011811971087894,29.650273224043715,17.918032786885245,17.0,17.0,17.753424657534246,15.32876712328767,36.85507246376812,23.3768115942029,39.82051282051282,13.153846153846153
30,,daily_greedy,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",0.7624051570892334,1.0,True,2702.287037461248,47.63194444444445,44.023000200827966,30.25136612021858,18.51912568306011,16.5,16.5,19.027397260273972,16.534246575342465,36.927536231884055,23.666666666666668,40.15384615384615,13.23076923076923
30,,greedy,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",0.7308225631713867,1.0,True,2648.7552572501945,47.63194444444445,43.920866185640214,29.049180327868854,17.284153005464482,15.0,15.0,15.602739726027398,13.232876712328768,37.55072463768116,24.07246376811594,39.8974358974359,12.974358974358974
30,,online_prediction,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",2.5866599082946777,1.0,True,2429.195278019578,47.63194444444444,42.6469845056229,24.12568306010929,12.508196721311476,7.0,7.0,3.712328767123288,2.0273972602739727,37.710144927536234,23.89855072463768,39.17948717948718,12.256410256410257
30,,weekly,150,4,6.0,120,80,"[332, 2, 78, 164, 88]","[183, 2, 73, 69, 39]","[2519, 11, 219, 1528, 761]",6.18165135383606,1.0,True,2641.1192483315763,47.63194444444444,44.119028401047885,28.256830601092897,16.48087431693989,14.5,14.5,15.876712328767123,13.493150684931507,35.391304347826086,21.942028985507246,39.51282051282051,12.512820512820513
35,,daily,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",5.2618408203125,1.0,True,2718.5452965951913,46.829166666666666,44.49885473713528,30.789473684210527,18.801169590643276,18.0,18.0,18.579710144927535,15.971014492753623,38.71186440677966,25.406779661016948,40.5609756097561,14.097560975609756
35,,daily_greedy,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",0.6919190883636475,1.0,True,2665.5509073697954,46.829166666666666,44.27706897261331,29.976608187134502,17.994152046783626,15.5,15.5,16.18840579710145,13.652173913043478,39.47457627118644,26.1864406779661,40.21951219512195,13.634146341463415
35,,greedy,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",0.6825072765350342,1.0,True,2640.022583892014,46.829166666666666,44.12175304127416,29.964912280701753,17.970760233918128,13.5,13.5,15.753623188405797,13.246376811594203,39.779661016949156,26.423728813559322,40.5609756097561,13.975609756097562
35,,online_prediction,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",2.4263734817504883,1.0,True,2418.515927650065,46.82916666666667,42.467776932002174,25.760233918128655,13.730994152046783,6.0,6.0,2.391304347826087,0.5942028985507246,42.40677966101695,28.406779661016948,42.09756097560975,15.097560975609756
35,,weekly,150,4,6.0,120,80,"[326, 2, 76, 157, 91]","[171, 2, 69, 59, 41]","[2302, 11, 205, 1286, 800]",5.155763864517212,1.0,True,2704.116439299987,46.829166666666666,44.368217204623704,29.83625730994152,17.71345029239766,18.0,18.0,17.565217391304348,15.014492753623188,36.610169491525426,23.25423728813559,41.31707317073171,14.268292682926829
40,,daily,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",5.644340515136719,1.0,True,2751.5658773784357,48.24444444444445,44.08790373983367,31.419354838709676,19.236559139784948,21.5,21.5,17.44,14.853333333333333,39.42424242424242,25.96969696969697,43.97674418604651,16.441860465116278
40,,daily_greedy,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",0.7730121612548828,1.0,True,2755.8713601127556,48.24444444444444,44.08731962303005,31.483870967741936,19.381720430107528,21.5,21.5,17.92,15.306666666666667,39.5,26.318181818181817,43.30232558139535,15.744186046511627
40,,greedy,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",0.7470219135284424,1.0,True,2744.3168992248065,48.24444444444444,43.921623341055835,31.231182795698924,19.06451612903226,21.5,21.5,16.746666666666666,14.253333333333334,39.833333333333336,26.333333333333332,43.74418604651163,16.186046511627907
40,,online_prediction,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",2.6870086193084717,1.0,True,2462.1673150105707,48.24444444444444,42.27274033721121,26.204301075268816,14.161290322580646,8.5,8.5,3.9066666666666667,1.9466666666666668,40.60606060606061,26.606060606060606,43.81395348837209,16.627906976744185
40,,weekly,150,4,6.0,120,80,"[337, 2, 79, 163, 93]","[186, 2, 75, 66, 43]","[2539, 11, 225, 1455, 848]",5.817411184310913,1.0,True,2701.1412825933753,48.24444444444444,43.9328674699911,30.580645161290324,18.462365591397848,18.0,18.0,16.666666666666668,14.253333333333334,38.96969696969697,25.181818181818183,42.55813953488372,15.511627906976743
45,,daily,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",5.486335277557373,1.0,True,2639.6798481711526,47.13472222222222,44.08727099003482,29.086206896551722,16.92528735632184,14.0,14.0,15.884057971014492,13.304347826086957,37.04761904761905,23.58730158730159,40.075,12.825
45,,daily_greedy,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",0.7334556579589844,1.0,True,2659.3655452035887,47.13472222222222,43.93238397238321,29.528735632183906,17.408045977011493,15.0,15.0,16.579710144927535,13.985507246376812,37.36507936507937,24.142857142857142,40.25,12.825
45,,greedy,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",0.708014726638794,1.0,True,2719.361663216011,47.13472222222223,43.875322731921266,29.396551724137932,17.155172413793103,21.5,21.5,15.405797101449275,12.869565217391305,37.73015873015873,24.253968253968253,40.8,13.15
45,,online_prediction,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",2.46799898147583,1.0,True,2425.577605244996,47.13472222222222,41.76059507851544,25.17241379310345,13.126436781609195,6.5,6.5,3.1449275362318843,1.2608695652173914,39.15873015873016,25.158730158730158,42.075,14.975
45,,weekly,150,4,6.0,120,80,"[328, 2, 76, 160, 90]","[174, 2, 69, 63, 40]","[2468, 11, 211, 1446, 800]",5.515890836715698,1.0,True,2676.414579020014,47.13472222222222,43.93529502044968,29.160919540229884,17.07471264367816,17.0,17.0,16.27536231884058,13.73913043478261,37.01587301587302,23.38095238095238,39.625,12.9
50,,daily,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",4.924814939498901,1.0,True,2722.3572174094566,47.27083333333334,44.61757349501801,30.773006134969325,18.846625766871167,17.5,17.5,19.582089552238806,16.91044776119403,38.018181818181816,24.8,40.46153846153846,13.846153846153847
50,,daily_greedy,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",0.7314491271972656,1.0,True,2686.7090108896077,47.270833333333336,44.369572894525284,29.625766871165645,17.57668711656442,17.5,17.5,16.17910447761194,13.537313432835822,37.72727272727273,24.563636363636363,41.92307692307692,14.666666666666666
50,,greedy,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",0.6753005981445312,1.0,True,2700.8581358939564,47.270833333333336,44.34039306519424,30.006134969325153,17.932515337423315,18.0,18.0,16.940298507462686,14.298507462686567,37.92727272727273,24.69090909090909,41.8974358974359,14.64102564102564
50,,online_prediction,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",2.2867908477783203,1.0,True,2383.915934314442,47.27083333333334,42.38353288664955,24.791411042944784,13.104294478527608,3.5,3.5,1.9701492537313432,0.47761194029850745,41.836363636363636,27.836363636363636,41.05128205128205,14.512820512820513
50,,weekly,150,4,6.0,120,80,"[330, 2, 77, 158, 93]","[163, 2, 67, 55, 39]","[2232, 11, 203, 1252, 766]",4.798620939254761,1.0,True,2685.0246181679017,47.27083333333334,44.47137909968363,29.625766871165645,17.533742331288344,17.0,17.0,16.671641791044777,14.08955223880597,37.49090909090909,24.163636363636364,41.43589743589744,14.128205128205128
55,,daily,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",4.983776330947876,1.0,True,2703.1924281033853,48.34027777777777,44.437009469258705,30.55757575757576,18.6,18.0,18.0,16.82089552238806,14.402985074626866,39.63636363636363,26.163636363636364,41.4390243902439,15.341463414634147
55,,daily_greedy,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",0.6906921863555908,1.0,True,2694.950352450607,48.34027777777778,44.32656078613074,30.345454545454544,18.4,18.0,18.0,15.985074626865671,13.582089552238806,39.654545454545456,26.472727272727273,41.926829268292686,15.463414634146341
55,,greedy,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",0.6934959888458252,1.0,True,2677.9521461428994,48.34027777777777,44.31757771844313,30.345454545454544,18.26060606060606,17.0,17.0,15.298507462686567,12.880597014925373,40.163636363636364,26.654545454545456,42.41463414634146,15.853658536585366
55,,online_prediction,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",2.1425929069519043,1.0,True,2365.7143727041066,48.34027777777777,42.505047471694326,25.672727272727272,13.545454545454545,1.0,1.0,2.5671641791044775,0.4626865671641791,42.43636363636364,28.436363636363637,42.146341463414636,15.560975609756097
55,,weekly,150,4,6.0,120,80,"[334, 2, 74, 162, 96]","[165, 2, 67, 55, 41]","[2124, 11, 197, 1162, 754]",4.822997331619263,1.0,True,2700.512754409769,48.34027777777778,44.37830202025104,30.024242424242424,17.848484848484848,18.5,18.5,16.253731343283583,13.82089552238806,37.472727272727276,24.181818181818183,43.09756097560975,15.902439024390244
60,,daily,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",5.476449966430664,1.0,True,2776.6613997113996,50.31944444444445,44.45947662454423,34.625,22.467391304347824,20.0,20.0,19.532467532467532,16.83116883116883,44.03333333333333,30.783333333333335,48.55555555555556,21.133333333333333
60,,daily_greedy,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",0.8144450187683105,1.0,True,2788.0813852813853,50.31944444444444,44.47544491758664,35.33695652173913,23.054347826086957,19.5,19.5,21.064935064935064,18.2987012987013,44.18333333333333,30.916666666666668,48.666666666666664,20.866666666666667
60,,greedy,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",0.8158836364746094,1.0,True,2776.051875901876,50.31944444444445,44.448710732736316,34.744565217391305,22.45108695652174,20.0,20.0,19.428571428571427,16.727272727272727,44.46666666666667,31.083333333333332,48.644444444444446,20.844444444444445
60,,online_prediction,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",2.6893622875213623,1.0,True,2400.0085137085143,50.31944444444445,42.61236281299328,27.71195652173913,15.690217391304348,2.5,2.5,2.779220779220779,0.8051948051948052,47.8,33.8,44.71111111111111,17.6
60,,weekly,150,4,6.0,120,80,"[355, 2, 84, 169, 100]","[184, 2, 77, 60, 45]","[2415, 11, 241, 1329, 834]",6.584890842437744,1.0,True,2782.263924963925,50.31944444444445,44.534160750657826,34.15217391304348,22.054347826086957,20.0,20.0,20.558441558441558,17.935064935064936,41.81666666666667,28.483333333333334,47.82222222222222,20.622222222222224
65,,daily,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",5.57792329788208,1.0,True,2799.5239156978287,50.31666666666667,44.47156759182292,35.645502645502646,23.55026455026455,20.0,20.0,21.53846153846154,18.974358974358974,43.96825396825397,30.761904761904763,48.84782608695652,21.58695652173913
65,,daily_greedy,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",0.8170084953308105,1.0,True,2814.51425386208,50.31666666666667,44.3775411374651,36.354497354497354,24.07936507936508,20.0,20.0,22.846153846153847,20.23076923076923,44.095238095238095,30.857142857142858,49.369565217391305,21.5
65,,greedy,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",0.7988643646240234,1.0,True,2787.2432446780276,50.31666666666667,44.328051063757705,35.35978835978836,23.116402116402117,20.0,20.0,20.346153846153847,17.78205128205128,44.3968253968254,31.015873015873016,49.108695652173914,21.47826086956522
65,,online_prediction,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",2.7196314334869385,1.0,True,2436.047645591124,50.31666666666667,43.02719531920524,27.687830687830687,15.603174603174603,5.0,5.0,4.012820512820513,1.794871794871795,45.507936507936506,31.50793650793651,44.41304347826087,17.695652173913043
65,,weekly,150,4,6.0,120,80,"[358, 2, 86, 169, 101]","[189, 2, 78, 63, 46]","[2475, 11, 242, 1387, 835]",5.339813947677612,1.0,True,2774.2833519137866,50.31666666666667,44.22312769522468,34.08465608465608,21.984126984126984,19.5,19.5,20.307692307692307,17.76923076923077,40.682539682539684,27.428571428571427,49.04347826086956,21.782608695652176
70,,daily,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",5.422564506530762,1.0,True,2748.6493070636075,48.46111111111111,44.48937260393045,32.52459016393443,20.770491803278688,17.5,17.5,21.157894736842106,18.763157894736842,39.193548387096776,26.032258064516128,43.69767441860465,16.88372093023256
70,,daily_greedy,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",0.757368803024292,1.0,True,2697.6783867019385,48.461111111111116,44.26127698600774,32.240437158469945,20.34426229508197,14.5,14.5,19.25,16.763157894736842,40.435483870967744,27.177419354838708,44.2093023255814,17.093023255813954
70,,greedy,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",0.7425549030303955,1.0,True,2716.6672622102897,48.46111111111111,44.21487664076452,32.58469945355191,20.7103825136612,15.5,15.5,19.94736842105263,17.513157894736842,40.58064516129032,27.274193548387096,44.18604651162791,17.13953488372093
70,,online_prediction,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",2.9552040100097656,1.0,True,2412.976329608718,48.461111111111116,42.703541646282716,25.97814207650273,14.12568306010929,4.0,4.0,3.8026315789473686,1.7894736842105263,42.37096774193548,28.370967741935484,42.55813953488372,15.86046511627907
70,,weekly,150,4,6.0,120,80,"[343, 2, 83, 161, 97]","[183, 2, 76, 62, 43]","[2424, 11, 232, 1369, 812]",5.350936651229858,1.0,True,2715.4403403482447,48.461111111111116,44.322985860806845,31.557377049180328,19.683060109289617,17.0,17.0,18.63157894736842,16.342105263157894,39.354838709677416,26.032258064516128,43.83720930232558,16.558139534883722
75,,daily,150,4,6.0,120,80,"[362, 2, 88, 171, 101]","[189, 2, 82, 59, 46]","[2334, 11, 243, 1245, 835]",5.397156715393066,1.0,True,2833.1905206966585,51.112500000000004,44.50845756863395,35.60846560846561,23.862433862433864,21.0,21.0,24.024390243902438,21.390243902439025,43.83050847457627,30.508474576271187,46.34782608695652,19.869565217391305
